rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202004047023158,IPSWESJ,,,,20:45:30,,,,,,,false,,,,,20:45,,,
202004047023158,IPSWEPJ,,,,20:46:30,,,,,20:46,,false,,,,,,,,
202004047023158,STWMRKT,20:54,20:55,20:54,,20:55:30,,,false,,,,,,false,20:54,,20:54,,
202004047023158,HAGHLYJ,,,,20:58:30,,,,,,,false,,,,,20:57,,,
202004047023158,DISS,21:07,21:08,21:07,,21:08:30,,,false,,,,,,false,21:06,,21:07,,
202004047023158,TROWSEJ,,,,21:24:30,,,,,,,false,,,,,21:26,,,
202004047023158,TRWSSBJ,,,,21:26:30,,,,,,,false,,,,,21:27,,,
202004047023158,NRCHTPJ,,,,21:27,,,,,,,false,,,,,21:28,,,
202004047023158,NRCH,21:29,,21:29,,,,,false,,,,,,,21:29,,,,
202004047023160,LIVST,,20:30,,,20:30,,,,,,,,,false,,,20:29,,
202004047023160,BTHNLGR,,,,20:33,,,,,,,false,,,,,20:32,,,
202004047023160,BOWJ,,,,20:35,,,,,,,false,,,,,20:34,,,
202004047023160,STFD,,20:38,20:37:30,,20:38:30,,,false,,,,,,false,20:35,,20:38,,
202004047023160,MRYLAND,,,,20:40,,,,,,,false,,,,,20:38,,,
202004047023160,FRSTGTJ,,,,20:41,,,,,,,false,,,,,20:40,,,
202004047023160,MANRPK,,,,20:41:30,,,,,20:40,,false,,,,,,,,
202004047023160,ILFORD,,,,20:42:30,,,,,,,false,,,,,20:41,,,
202004047023160,SVNKNGS,,,,20:43,,,,,,,false,,,,,20:41,,,
202004047023160,GODMAYS,,,,20:43:30,,,,,,,false,,,,,20:42,,,
202004047023160,CHDWLHT,,,,20:44,,,,,,,false,,,,,20:43,,,
202004047023160,GIDEAPK,,,,20:47,,,,,,,false,,,,,20:45,,,
202004047023160,ROMFORD,,,,20:46,,,,,,,false,,,,,20:45,,,
202004047023160,HRLDWOD,,,,20:48,,,,,,,false,,,,,20:47,,,
202004047023160,BRTWOOD,,,,20:51,,,,,,,false,,,,,20:48,,,
202004047023160,SHENFLD,,,,20:53:30,,,,,,,false,,,,,20:50,,,
202004047023160,CHLMSFD,21:02,21:03,21:02,,21:03,,,false,,,,,,false,20:57,,21:02,,
202004047023160,WITHAME,,,,21:11,,,,,,,false,,,,,21:09,,,
202004047023160,MRKSTEY,,,,21:16,,,,,,,false,,,,,21:14,,,
202004047023160,CLCHSTR,21:22,21:23,21:21:30,,21:23:30,,,false,,,,,,false,21:18,,21:22,,
202004047023160,MANNGTR,21:31,21:32,21:31,,21:32,,,false,,,,,,false,21:29,,21:32,,
202004047023160,IPSWHJN,,,,21:40,,,,,,,false,,,,,21:38,,,
202004047023160,IPSWICH,21:42,21:44,21:42,,21:44,,,false,,,,,,false,21:45,,21:46,,
202004047023160,IPSWESJ,,,,21:45:30,,,,,,,false,,,,,21:48,,,
202004047023160,IPSWEPJ,,,,21:46:30,,,,,21:49,,false,,,,,,,,
202004047023160,STWMRKT,21:54,21:55,21:54,,21:55:30,,,false,,,,,,false,21:55,,21:56,,
202004047023160,HAGHLYJ,,,,21:58:30,,,,,,,false,,,,,22:00,,,
202004047023160,DISS,22:07,22:08,22:07,,22:08:30,,,false,,,,,,false,22:08,,22:10,,
202004047023160,TROWSEJ,,,,22:24:30,,,,,,,false,,,,,22:31,,,
202004047023160,TRWSSBJ,,,,22:26:30,,,,,,,false,,,,,22:32,,,
202004047023160,NRCHTPJ,,,,22:27,,,,,,,false,,,,,22:33,,,
202004047023160,NRCH,22:29,,22:29,,,,,false,,,,,,,22:34,,,,
202004047023162,LIVST,,21:30,,,21:30,,,,,,,,,false,,,21:29,,
202004047023162,BTHNLGR,,,,21:33,,,,,,,false,,,,,21:32,,,
202004047023162,BOWJ,,,,21:35,,,,,,,false,,,,,21:34,,,
202004047023162,STFD,,21:38,21:37:30,,21:38:30,,,false,,,,,,false,21:36,,21:37,,
202004047023162,MRYLAND,,,,21:40,,,,,,,false,,,,,21:38,,,
202004047023162,FRSTGTJ,,,,21:41,,,,,,,false,,,,,21:39,,,
202004047023162,ILFORD,,,,21:42:30,,,,,,,false,,,,,21:40,,,
202004047023162,MANRPK,,,,21:41:30,,,,,21:40,,false,,,,,,,,
202004047023162,SVNKNGS,,,,21:43,,,,,,,false,,,,,21:41,,,
202004047023162,GODMAYS,,,,21:43:30,,,,,,,false,,,,,21:42,,,
202004047023162,CHDWLHT,,,,21:44,,,,,,,false,,,,,21:42,,,
202004047023162,GIDEAPK,,,,21:47,,,,,,,false,,,,,21:45,,,
202004047023162,ROMFORD,,,,21:46,,,,,,,false,,,,,21:45,,,
202004047023162,HRLDWOD,,,,21:48,,,,,,,false,,,,,21:47,,,
202004047023162,BRTWOOD,,,,21:51,,,,,,,false,,,,,21:49,,,
202004047023162,SHENFLD,,,,21:53:30,,,,,,,false,,,,,21:50,,,
202004047023162,CHLMSFD,22:02,22:03,22:02,,22:03,,,false,,,,,,false,21:57,,22:02,,
202004047023162,WITHAME,,,,22:11,,,,,,,false,,,,,22:09,,,
202004047023162,MRKSTEY,,,,22:16,,,,,,,false,,,,,22:14,,,
202004047023162,CLCHSTR,22:22,22:23,22:21:30,,22:23:30,,,false,,,,,,false,22:17,,22:22,,
202004047023162,MANNGTR,22:31,22:32,22:31,,22:32,,,false,,,,,,false,22:29,,22:31,,
202004047023162,IPSWHJN,,,,22:40,,,,,,,false,,,,,22:37,,,
202004047023162,IPSWICH,22:42,22:44,22:42,,22:44,,,false,,,,,,false,22:40,,22:44,,
202004047023162,IPSWESJ,,,,22:45:30,,,,,,,false,,,,,22:45,,,
202004047023162,IPSWEPJ,,,,22:46:30,,,,,22:46,,false,,,,,,,,
202004047023162,STWMRKT,22:54,22:55,22:54,,22:55:30,,,false,,,,,,false,22:53,,22:54,,
202004047023162,HAGHLYJ,,,,22:58:30,,,,,,,false,,,,,22:57,,,
202004047023162,DISS,23:07,23:08,23:07,,23:08:30,,,false,,,,,,false,23:06,,23:07,,
202004047023162,TROWSEJ,,,,23:24:30,,,,,,,false,,,,,23:20,,,
202004047023162,TRWSSBJ,,,,23:26:30,,,,,,,false,,,,,23:21,,,
202004047023162,NRCHTPJ,,,,23:27,,,,,,,false,,,,,23:22,,,
202004047023162,NRCH,23:29,,23:29,,,,,false,,,,,,,23:23,,,,
202004047023163,LIVST,,22:30,,,22:30,,,,,,,,,false,,,22:29,,
202004047023163,BTHNLGR,,,,22:33,,,,,,,false,,,,,22:32,,,
202004047023163,BOWJ,,,,22:35,,,,,,,false,,,,,22:34,,,
202004047023163,STFD,,22:38,22:37:30,,22:38:30,,,false,,,,,,false,22:36,,22:38,,
202004047023163,MRYLAND,,,,22:40,,,,,,,false,,,,,22:39,,,
202004047023163,FRSTGTJ,,,,22:41,,,,,,,false,,,,,22:40,,,
202004047023163,MANRPK,,,,22:41:30,,,,,22:40,,false,,,,,,,,
202004047023163,ILFORD,,,,22:42:30,,,,,,,false,,,,,22:41,,,
202004047023163,SVNKNGS,,,,22:43,,,,,,,false,,,,,22:42,,,
202004047023163,GODMAYS,,,,22:43:30,,,,,,,false,,,,,22:42,,,
202004047023163,CHDWLHT,,,,22:44,,,,,,,false,,,,,22:43,,,
202004047023163,GIDEAPK,,,,22:47,,,,,,,false,,,,,22:45,,,
202004047023163,ROMFORD,,,,22:46,,,,,,,false,,,,,22:45,,,
202004047023163,HRLDWOD,,,,22:48,,,,,,,false,,,,,22:47,,,
202004047023163,BRTWOOD,,,,22:51,,,,,,,false,,,,,22:50,,,
202004047023163,SHENFLD,,,,22:53:30,,,,,,,false,,,,,22:51,,,
202004047023163,CHLMSFD,23:02,23:03,23:02,,23:03,,,false,,,,,,false,22:59,,23:03,,
202004047023163,WITHAME,,,,23:11,,,,,,,false,,,,,23:10,,,
202004047023163,MRKSTEY,,,,23:16,,,,,,,false,,,,,23:15,,,
202004047023163,CLCHSTR,23:22,23:23,23:21:30,,23:23:30,,,false,,,,,,false,23:19,,23:22,,832
202004047023163,MANNGTR,23:31,23:32,23:31,,23:32,,,false,,,,,,false,23:29,,23:32,,832
202004047023163,IPSWHJN,,,,23:40,,,,,,,false,,,,,23:38,,,832
202004047023163,IPSWICH,23:42,23:44,23:42,,23:44,,,false,,,,,,false,23:41,,23:44,,832
202004047023163,IPSWESJ,,,,23:45:30,,,,,,,false,,,,,23:45,,,832
202004047023163,IPSWEPJ,,,,23:46:30,,,,,23:46,,false,,,,,,,,832
202004047023163,STWMRKT,23:54,23:55,23:54,,23:55:30,,,false,,,,,,false,23:54,,23:55,,832
202004047023163,HAGHLYJ,,,,23:58:30,,,,,,,false,,,,,23:59,,,832
202004047023163,DISS,00:07,00:08,00:07,,00:08:30,,,false,,,,,,false,00:07,,00:08,,832
202004047023163,TROWSEJ,,,,00:24:30,,,,,,,false,,,,,00:30,,,832
202004047023163,TRWSSBJ,,,,00:26:30,,,,,,,false,,,,,00:31,,,832
202004047023163,NRCHTPJ,,,,00:27,,,,,,,false,,,,,00:32,,,832
202004047023163,NRCH,00:29,,00:29,,,,,false,,,,,,,00:33,,,,832
202004047023165,LIVST,,23:30,,,23:30,,,,,,,,,false,,,23:29,,
202004047023165,BTHNLGR,,,,23:33,,,,,,,false,,,,,23:32,,,
202004047023165,BOWJ,,,,23:35,,,,,,,false,,,,,23:34,,,
202004047023165,STFD,,23:38,23:37:30,,23:38:30,,,false,,,,,,false,23:36,,23:38,,
202004047023165,MRYLAND,,,,23:40,,,,,,,false,,,,,23:38,,,
202004047023165,FRSTGTJ,,,,23:41,,,,,,,false,,,,,23:40,,,
202004047023165,ILFORD,,,,23:42:30,,,,,,,false,,,,,23:40,,,
202004047023165,MANRPK,,,,23:41:30,,,,,23:40,,false,,,,,,,,
202004047023165,SVNKNGS,,,,23:43,,,,,,,false,,,,,23:41,,,
202004047023165,GODMAYS,,,,23:43:30,,,,,,,false,,,,,23:42,,,
202004047023165,CHDWLHT,,,,23:44,,,,,,,false,,,,,23:42,,,
202004047023165,GIDEAPK,,,,23:47,,,,,,,false,,,,,23:45,,,
202004047023165,ROMFORD,,,,23:46,,,,,,,false,,,,,23:45,,,
202004047023165,HRLDWOD,,,,23:48,,,,,,,false,,,,,23:46,,,
202004047023165,BRTWOOD,,,,23:51,,,,,,,false,,,,,23:48,,,
202004047023165,SHENFLD,,,,23:53:30,,,,,,,false,,,,,23:50,,,
202004047023165,CHLMSFD,00:02,00:03,00:02,,00:03,,,false,,,,,,false,23:57,,00:02,,
202004047023165,WITHAME,,,,00:11,,,,,,,false,,,,,00:09,,,
202004047023165,MRKSTEY,,,,00:16,,,,,,,false,,,,,00:14,,,
202004047023165,CLCHSTR,00:22,00:23,00:21:30,,00:23:30,,,false,,,,,,false,00:20,,00:22,,
202004047023165,MANNGTR,00:31,00:32,00:31,,00:32,,,false,,,,,,false,00:29,,00:31,,
202004047023165,IPSWHJN,,,,00:40,,,,,,,false,,,,,00:37,,,
202004047023165,IPSWICH,00:42,00:44,00:42,,00:44,,,false,,,,,,false,00:40,,00:43,,
202004047023165,IPSWESJ,,,,00:45:30,,,,,,,false,,,,,00:45,,,
202004047023165,IPSWEPJ,,,,00:46:30,,,,,00:46,,false,,,,,,,,
202004047023165,STWMRKT,00:54,00:55,00:54,,00:55:30,,,false,,,,,,false,00:53,,00:54,,
202004047023165,HAGHLYJ,,,,00:58:30,,,,,,,false,,,,,00:57,,,
202004047023165,DISS,01:07,01:08,01:07,,01:08:30,,,false,,,,,,false,01:05,,01:07,,
202004047023165,TROWSEJ,,,,01:24:30,,,,,,,false,,,,,01:24,,,
202004047023165,TRWSSBJ,,,,01:26:30,,,,,,,false,,,,,01:24,,,
202004047023165,NRCHTPJ,,,,01:27,,,,,,,false,,,,,01:25,,,
202004047023165,NRCH,01:29,,01:29,,,,,false,,,,,,,01:26,,,,
202004057614099,LIVST,,14:30,,,14:30,,,,,,,,,false,,,14:30,,
202004057614099,BTHNLGR,,,,14:33,,,,,,,false,,,,,14:33,,,
202004057614099,BOWJ,,,,14:35,,,,,,,false,,,,,14:34,,,
202004057614099,STFD,,14:38,14:37:30,,14:38:30,,,false,,,,,,false,14:36,,14:38,,
202004057614099,MRYLAND,,,,14:40,,,,,,,false,,,,,14:38,,,
202004057614099,FRSTGTJ,,,,14:41,,,,,,,false,,,,,14:39,,,
202004057614099,MANRPK,,,,14:41:30,,,,,14:40,,false,,,,,,,,
202004057614099,ILFORD,,,,14:42:30,,,,,,,false,,,,,14:41,,,
202004057614099,SVNKNGS,,,,14:43,,,,,,,false,,,,,14:42,,,
202004057614099,GODMAYS,,,,14:43:30,,,,,,,false,,,,,14:42,,,
202004057614099,CHDWLHT,,,,14:44,,,,,,,false,,,,,14:43,,,
202004057614099,GIDEAPK,,,,14:47,,,,,,,false,,,,,14:45,,,
202004057614099,ROMFORD,,,,14:46,,,,,,,false,,,,,14:45,,,
202004057614099,HRLDWOD,,,,14:48,,,,,,,false,,,,,14:47,,,
202004057614099,BRTWOOD,,,,14:51,,,,,,,false,,,,,14:49,,,
202004057614099,SHENFLD,,,,14:53:30,,,,,,,false,,,,,14:50,,,
202004057614099,CHLMSFD,,,,15:01,,,,,,,false,,,,,14:58,,,
202004057614099,WITHAME,,,,15:08,,,,,,,false,,,,,15:05,,,
202004057614099,MRKSTEY,,,,15:13,,,,,,,false,,,,,15:09,,,
202004057614099,CLCHSTR,15:19,15:20,15:18:30,,15:20:30,,,false,,,,,,false,15:14,,15:19,,
202004057614099,MANNGTR,15:28,15:29,15:28,,15:29:30,,,false,,,,,,false,15:26,,15:29,,
202004057614099,IPSWHJN,,,,15:37:30,,,,,,,false,,,,,15:36,,,
202004057614099,IPSWICH,15:40,15:41,15:39:30,,15:41:30,,,false,,,,,,false,15:38,,15:43,,
202004057614099,IPSWESJ,,,,15:43,,,,,,,false,,,,,15:44,,,
202004057614099,IPSWEPJ,,,,15:44,,,,,15:45,,false,,,,,,,,
202004057614099,STWMRKT,15:52,15:53,15:51:30,,15:53,,,false,,,,,,false,15:53,,15:53,,
202004057614099,HAGHLYJ,,,,15:56,,,,,,,false,,,,,15:56,,,
202004057614099,DISS,16:05,16:06,16:04:30,,16:06,,,false,,,,,,false,16:05,,16:06,,
202004057614099,TROWSEJ,,,,16:22,,,,,,,false,,,,,16:30,,,
202004057614099,TRWSSBJ,,,,16:25,,,,,,,false,,,,,16:30,,,
202004057614099,NRCHTPJ,,,,16:25:30,,,,,,,false,,,,,16:31,,,
202004057614099,NRCH,16:27,,16:27,,,,,false,,,,,,,16:33,,,,
202004057614109,LIVST,,15:30,,,15:30,,,,,,,,,false,,,15:29,,
202004057614109,BTHNLGR,,,,15:33,,,,,,,false,,,,,15:32,,,
202004057614109,BOWJ,,,,15:35,,,,,,,false,,,,,15:34,,,
202004057614109,STFD,,15:38,15:37:30,,15:38:30,,,false,,,,,,false,15:35,,15:38,,
202004057614109,MRYLAND,,,,15:40,,,,,,,false,,,,,15:39,,,
202004057614109,FRSTGTJ,,,,15:41,,,,,,,false,,,,,15:40,,,
202004057614109,MANRPK,,,,15:41:30,,,,,15:40,,false,,,,,,,,
202004057614109,ILFORD,,,,15:42:30,,,,,,,false,,,,,15:41,,,
202004057614109,SVNKNGS,,,,15:43,,,,,,,false,,,,,15:42,,,
202004057614109,GODMAYS,,,,15:43:30,,,,,,,false,,,,,15:42,,,
202004057614109,CHDWLHT,,,,15:44,,,,,,,false,,,,,15:43,,,
202004057614109,GIDEAPK,,,,15:47,,,,,,,false,,,,,15:45,,,
202004057614109,ROMFORD,,,,15:46,,,,,,,false,,,,,15:45,,,
202004057614109,HRLDWOD,,,,15:48,,,,,,,false,,,,,15:47,,,
202004057614109,BRTWOOD,,,,15:51,,,,,,,false,,,,,15:50,,,
202004057614109,SHENFLD,,,,15:53:30,,,,,,,false,,,,,15:51,,,
202004057614109,CHLMSFD,,,,16:01,,,,,,,false,,,,,16:02,,,
202004057614109,WITHAME,,,,16:08,,,,,,,false,,,,,16:08,,,
202004057614109,MRKSTEY,,,,16:13,,,,,,,false,,,,,16:13,,,
202004057614109,CLCHSTR,16:19,16:20,16:18:30,,16:20:30,,,false,,,,,,false,16:17,,16:19,,
202004057614109,MANNGTR,16:28,16:29,16:28,,16:29:30,,,false,,,,,,false,16:26,,16:29,,
202004057614109,IPSWHJN,,,,16:37:30,,,,,,,false,,,,,16:35,,,
202004057614109,IPSWICH,16:40,16:41,16:39:30,,16:41:30,,,false,,,,,,false,16:37,,16:40,,
202004057614109,IPSWESJ,,,,16:43,,,,,,,false,,,,,16:42,,,
202004057614109,IPSWEPJ,,,,16:44,,,,,16:43,,false,,,,,,,,
202004057614109,STWMRKT,16:52,16:53,16:51:30,,16:53,,,false,,,,,,false,16:51,,16:52,,
202004057614109,HAGHLYJ,,,,16:56,,,,,,,false,,,,,16:55,,,
202004057614109,DISS,17:05,17:06,17:04:30,,17:06,,,false,,,,,,false,17:03,,17:05,,
202004057614109,TROWSEJ,,,,17:22,,,,,,,false,,,,,17:25,,,
202004057614109,TRWSSBJ,,,,17:24:30,,,,,,,false,,,,,17:25,,,
202004057614109,NRCHTPJ,,,,17:25,,,,,,,false,,,,,17:26,,,
202004057614109,NRCH,17:27,,17:27,,,,,false,,,,,,,17:28,,,,
202004057614119,LIVST,,16:30,,,16:30,,,,,,,,,false,,,16:29,,
202004057614119,BTHNLGR,,,,16:33,,,,,,,false,,,,,16:32,,,
202004057614119,BOWJ,,,,16:35,,,,,,,false,,,,,16:34,,,
202004057614119,STFD,,16:38,16:37:30,,16:38:30,,,false,,,,,,false,16:36,,16:38,,
202004057614119,MRYLAND,,,,16:40,,,,,,,false,,,,,16:38,,,
202004057614119,FRSTGTJ,,,,16:41,,,,,,,false,,,,,16:40,,,
202004057614119,MANRPK,,,,16:41:30,,,,,16:40,,false,,,,,,,,
202004057614119,ILFORD,,,,16:42:30,,,,,,,false,,,,,16:41,,,
202004057614119,SVNKNGS,,,,16:43,,,,,,,false,,,,,16:42,,,
202004057614119,GODMAYS,,,,16:43:30,,,,,,,false,,,,,16:42,,,
202004057614119,CHDWLHT,,,,16:44,,,,,,,false,,,,,16:43,,,
202004057614119,ROMFORD,,,,16:46,,,,,,,false,,,,,16:45,,,
202004057614119,GIDEAPK,,,,16:47,,,,,,,false,,,,,16:46,,,
202004057614119,HRLDWOD,,,,16:48,,,,,,,false,,,,,16:48,,,
202004057614119,BRTWOOD,,,,16:51,,,,,,,false,,,,,16:50,,,
202004057614119,SHENFLD,,,,16:53:30,,,,,,,false,,,,,16:52,,,
202004057614119,CHLMSFD,,,,17:01,,,,,,,false,,,,,17:00,,,
202004057614119,WITHAME,,,,17:08,,,,,,,false,,,,,17:06,,,
202004057614119,MRKSTEY,,,,17:13,,,,,,,false,,,,,17:11,,,
202004057614119,CLCHSTR,17:19,17:20,17:18:30,,17:20:30,,,false,,,,,,false,17:16,,17:19,,
202004057614119,MANNGTR,17:28,17:29,17:28,,17:29:30,,,false,,,,,,false,17:26,,17:28,,
202004057614119,IPSWHJN,,,,17:37:30,,,,,,,false,,,,,17:35,,,
202004057614119,IPSWICH,17:40,17:41,17:39:30,,17:41:30,,,false,,,,,,false,17:37,,17:40,,
202004057614119,IPSWESJ,,,,17:43,,,,,,,false,,,,,17:42,,,
202004057614119,IPSWEPJ,,,,17:44,,,,,17:43,,false,,,,,,,,
202004057614119,STWMRKT,17:52,17:53,17:51:30,,17:53,,,false,,,,,,false,17:50,,17:51,,
202004057614119,HAGHLYJ,,,,17:56,,,,,,,false,,,,,17:54,,,
202004057614119,DISS,18:05,18:06,18:04:30,,18:06,,,false,,,,,,false,18:03,,18:05,,
202004057614119,TROWSEJ,,,,18:22,,,,,,,false,,,,,18:25,,,
202004057614119,TRWSSBJ,,,,18:26,,,,,,,false,,,,,18:26,,,
202004057614119,NRCHTPJ,,,,18:26:30,,,,,,,false,,,,,18:27,,,
202004057614119,NRCH,18:28,,18:28,,,,,false,,,,,,,18:28,,,,
202004057614133,LIVST,,17:30,,,17:30,,,,,,,,,false,,,17:29,,
202004057614133,BTHNLGR,,,,17:33,,,,,,,false,,,,,17:32,,,
202004057614133,BOWJ,,,,17:35,,,,,,,false,,,,,17:34,,,
202004057614133,STFD,,17:38,17:37:30,,17:38:30,,,false,,,,,,false,17:36,,17:38,,
202004057614133,MRYLAND,,,,17:40,,,,,,,false,,,,,17:38,,,
202004057614133,FRSTGTJ,,,,17:41,,,,,,,false,,,,,17:40,,,
202004057614133,ILFORD,,,,17:42:30,,,,,,,false,,,,,17:40,,,
202004057614133,MANRPK,,,,17:41:30,,,,,17:40,,false,,,,,,,,
202004057614133,SVNKNGS,,,,17:43,,,,,,,false,,,,,17:41,,,
202004057614133,GODMAYS,,,,17:43:30,,,,,,,false,,,,,17:42,,,
202004057614133,CHDWLHT,,,,17:44,,,,,,,false,,,,,17:42,,,
202004057614133,GIDEAPK,,,,17:47,,,,,,,false,,,,,17:45,,,
202004057614133,ROMFORD,,,,17:46,,,,,,,false,,,,,17:45,,,
202004057614133,HRLDWOD,,,,17:48,,,,,,,false,,,,,17:46,,,
202004057614133,BRTWOOD,,,,17:51,,,,,,,false,,,,,17:48,,,
202004057614133,SHENFLD,,,,17:53:30,,,,,,,false,,,,,17:50,,,
202004057614133,CHLMSFD,,,,18:01,,,,,,,false,,,,,17:57,,,
202004057614133,WITHAME,,,,18:08,,,,,,,false,,,,,18:03,,,
202004057614133,MRKSTEY,,,,18:13,,,,,,,false,,,,,18:09,,,
202004057614133,CLCHSTR,18:19,18:20,18:18:30,,18:20:30,,,false,,,,,,false,18:16,,18:19,,
202004057614133,MANNGTR,18:28,18:29,18:28,,18:29:30,,,false,,,,,,false,18:26,,18:28,,
202004057614133,IPSWHJN,,,,18:37:30,,,,,,,false,,,,,18:35,,,
202004057614133,IPSWICH,18:40,18:41,18:39:30,,18:41:30,,,false,,,,,,false,18:37,,18:40,,
202004057614133,IPSWESJ,,,,18:43,,,,,,,false,,,,,18:42,,,
202004057614133,IPSWEPJ,,,,18:44,,,,,18:43,,false,,,,,,,,
202004057614133,STWMRKT,18:52,18:53,18:51:30,,18:53,,,false,,,,,,false,18:51,,18:52,,
202004057614133,HAGHLYJ,,,,18:56,,,,,,,false,,,,,18:55,,,
202004057614133,DISS,19:05,19:06,19:04:30,,19:06,,,false,,,,,,false,19:06,,19:07,,
202004057614133,TROWSEJ,,,,19:22,,,,,,,false,,,,,19:26,,,
202004057614133,TRWSSBJ,,,,19:25,,,,,,,false,,,,,19:26,,,
202004057614133,NRCHTPJ,,,,19:25:30,,,,,,,false,,,,,19:27,,,
202004057614133,NRCH,19:27,,19:27,,,,,false,,,,,,,19:28,,,,
202004057614149,LIVST,,18:30,,,18:30,,,,,,,,,false,,,18:29,,
202004057614149,BTHNLGR,,,,18:33,,,,,,,false,,,,,18:32,,,
202004057614149,BOWJ,,,,18:35,,,,,,,false,,,,,18:34,,,
202004057614149,STFD,,18:38,18:37:30,,18:38:30,,,false,,,,,,false,18:36,,18:37,,
202004057614149,MRYLAND,,,,18:40,,,,,,,false,,,,,18:38,,,
202004057614149,FRSTGTJ,,,,18:41,,,,,,,false,,,,,18:39,,,
202004057614149,ILFORD,,,,18:42:30,,,,,,,false,,,,,18:40,,,
202004057614149,MANRPK,,,,18:41:30,,,,,18:40,,false,,,,,,,,
202004057614149,SVNKNGS,,,,18:43,,,,,,,false,,,,,18:41,,,
202004057614149,GODMAYS,,,,18:43:30,,,,,,,false,,,,,18:41,,,
202004057614149,CHDWLHT,,,,18:44,,,,,,,false,,,,,18:42,,,
202004057614149,GIDEAPK,,,,18:47,,,,,,,false,,,,,18:44,,,
202004057614149,ROMFORD,,,,18:46,,,,,,,false,,,,,18:44,,,
202004057614149,HRLDWOD,,,,18:48,,,,,,,false,,,,,18:46,,,
202004057614149,BRTWOOD,,,,18:51,,,,,,,false,,,,,18:48,,,
202004057614149,SHENFLD,,,,18:53:30,,,,,,,false,,,,,18:50,,,
202004057614149,CHLMSFD,,,,19:01,,,,,,,false,,,,,18:57,,,
202004057614149,WITHAME,,,,19:08,,,,,,,false,,,,,19:03,,,
202004057614149,MRKSTEY,,,,19:13,,,,,,,false,,,,,19:08,,,
202004057614149,CLCHSTR,19:19,19:20,19:18:30,,19:20:30,,,false,,,,,,false,19:14,,19:19,,
202004057614149,MANNGTR,19:28,19:29,19:28,,19:29:30,,,false,,,,,,false,19:26,,19:28,,
202004057614149,IPSWHJN,,,,19:37:30,,,,,,,false,,,,,19:34,,,
202004057614149,IPSWICH,19:40,19:41,19:39:30,,19:41:30,,,false,,,,,,false,19:37,,19:40,,
202004057614149,IPSWESJ,,,,19:43,,,,,,,false,,,,,19:42,,,
202004057614149,IPSWEPJ,,,,19:44,,,,,19:43,,false,,,,,,,,
202004057614149,STWMRKT,19:52,19:53,19:51:30,,19:53,,,false,,,,,,false,19:50,,19:51,,
202004057614149,HAGHLYJ,,,,19:56,,,,,,,false,,,,,19:54,,,
202004057614149,DISS,20:05,20:06,20:04:30,,20:06,,,false,,,,,,false,20:02,,20:05,,
202004057614149,TROWSEJ,,,,20:22,,,,,,,false,,,,,20:22,,,
202004057614149,TRWSSBJ,,,,20:23,,,,,20:23,,false,,,,,,,,
202004057614149,NRCHTPJ,,,,20:23:30,,,,,,,false,,,,,20:23,,,
202004057614149,NRCH,20:27,,20:25,,,,,false,,,,,,,20:24,,,,
202004057614171,LIVST,,20:30,,,20:30,,,,,,,,,false,,,20:30,,
202004057614171,BTHNLGR,,,,20:33,,,,,,,false,,,,,20:33,,,
202004057614171,BOWJ,,,,20:35,,,,,,,false,,,,,20:34,,,
202004057614171,STFD,,20:38,20:37:30,,20:38:30,,,false,,,,,,false,20:36,,20:38,,
202004057614171,MRYLAND,,,,20:40,,,,,,,false,,,,,20:39,,,
202004057614171,FRSTGTJ,,,,20:41,,,,,,,false,,,,,20:40,,,
202004057614171,ILFORD,,,,20:42:30,,,,,,,false,,,,,20:40,,,
202004057614171,MANRPK,,,,20:41:30,,,,,20:40,,false,,,,,,,,
202004057614171,SVNKNGS,,,,20:43,,,,,,,false,,,,,20:41,,,
202004057614171,GODMAYS,,,,20:43:30,,,,,,,false,,,,,20:42,,,
202004057614171,CHDWLHT,,,,20:44,,,,,,,false,,,,,20:42,,,
202004057614171,GIDEAPK,,,,20:47,,,,,,,false,,,,,20:45,,,
202004057614171,ROMFORD,,,,20:46,,,,,,,false,,,,,20:45,,,
202004057614171,HRLDWOD,,,,20:48,,,,,,,false,,,,,20:46,,,
202004057614171,BRTWOOD,,,,20:51,,,,,,,false,,,,,20:48,,,
202004057614171,SHENFLD,,,,20:53:30,,,,,,,false,,,,,20:50,,,
202004057614171,CHLMSFD,,,,21:01,,,,,,,false,,,,,20:58,,,
202004057614171,WITHAME,,,,21:08,,,,,,,false,,,,,21:06,,,
202004057614171,MRKSTEY,,,,21:13,,,,,,,false,,,,,21:11,,,
202004057614171,CLCHSTR,21:19,21:20,21:18:30,,21:20:30,,,false,,,,,,false,21:16,,21:19,,
202004057614171,MANNGTR,21:28,21:29,21:28,,21:29:30,,,false,,,,,,false,21:26,,21:28,,
202004057614171,IPSWHJN,,,,21:38,,,,,,,false,,,,,21:35,,,
202004057614171,IPSWICH,21:40,21:41,21:40,,21:41:30,,,false,,,,,,false,21:37,,21:40,,
202004057614171,IPSWESJ,,,,21:43,,,,,,,false,,,,,21:42,,,
202004057614171,IPSWEPJ,,,,21:44,,,,,21:43,,false,,,,,,,,
202004057614171,STWMRKT,21:52,21:53,21:51:30,,21:53,,,false,,,,,,false,21:51,,21:51,,
